ID,label,B1,B2,B10,B11,MC1,MC2,MC4,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,G1
1570,0,0.9253989585914615,0.0021861298009753227,0.00735855773382128,1.7371412333964165,2.0,-1.0,0.0,0.0,0.0,0.24965087320734317,0.9338612309794811,0.0,0.0,21.0,0.1383966989815235,0.24965087320734317,0.0,1.0112202167510986,0.0,0.7116055326096079,10.2391435185569
1571,0,0.20881510462656858,0.00017849139112513512,0.01836321146936212,0.36340775887409654,2.0,-1.0,0.0,0.0003123473434243351,0.13778678231803232,0.203165582542568,0.49841251538461595,0.0034355248790234327,0.13778678231803232,27.0,0.06300409883260727,0.203165582542568,0.17771731317043304,0.7212521433830261,200.0,0.17645227371943148,1.4604092807218807
1572,0,2.166974417495395,0.0003160915512125939,0.10090238482745607,1.7049181078794295,1.0,-0.9981931668856767,0.0,0.0,0.0,0.04611091385397712,0.9495124975578912,0.0,0.0,74.0,0.0957634849473834,0.04611091385397712,0.0,1.1887258291244507,0.0,0.48005226348143626,12.231676817474742
1573,0,0.5762770408174331,0.0011252978583797812,0.3509203545845562,8.87208651867715,2.0,0.3333333333333333,1.0,0.0,0.0,0.5265561798388424,0.9469366508127242,0.0,0.0,13.0,0.0,0.5265561798388424,0.0,1.0049227476119995,0.0,0.4710555955734713,11.843993205006285
1574,0,0.8514058651262737,0.0005889926687814295,0.017132245121050785,0.5285047775840575,2.0,-0.1550743099787686,1.0,0.0023216374684125185,0.8569576960415644,0.25298541773026967,0.9940091331704463,0.004500921815633774,0.8569576960415644,55.0,0.1070202961564064,0.25298541773026967,0.5608361959457397,1.5399620532989502,95.0,0.0,42.25452505206284
1575,0,0.80671556386091,0.0014843151438981295,0.036621458476622806,0.6243850077646975,2.0,-0.9916539440203562,1.0,0.0,0.0,0.28705554578014086,0.9886422366325881,0.0,0.0,100.0,0.15996644273400307,0.28705554578014086,0.0,1.0880005359649658,0.0,0.9885025938893631,29.717870808047284
1576,0,0.12306505446460715,0.00021092263341415673,0.007838913294787022,0.17362710902863868,1.0,-1.0,0.0,0.0005554307717829943,0.36751161461461607,0.14040546895876355,0.6286815405729881,0.002979427110403776,0.36751161461461607,16.0,0.057728856801986694,0.14040546895876355,0.14089587330818176,0.7911789417266846,183.0,0.5106021333597919,2.2725289399929878
1577,0,1.8335454996697054,0.0009557366138324142,0.0028227103862784853,1.2615086041705907,1.0,-0.07998715065852875,0.0,0.0,0.0,0.07808031614091462,0.9788070759222914,0.0,0.0,56.0,0.11768976412713528,0.07808031614091462,0.0,0.9890190958976746,0.0,1.1323494326818722,20.805682437929644
1578,0,1.4782277465448292,0.002204504329711199,0.03087328370663098,1.5927335331587034,2.0,-1.0,0.0,0.0,0.0,0.21629260032477515,0.9403843619599539,0.0,0.0,25.0,0.18109085224568844,0.21629260032477515,0.0,1.001112937927246,0.0,0.8685544529735478,10.973695427265312
1579,0,0.1993612823818379,0.0009510611416772008,0.009818616824382901,0.34595808940946393,2.0,-0.640249467599635,0.0,0.0005143274902366102,0.9272224652394663,0.16643284463000474,0.9021026419248236,0.0008986113243736327,0.9272224652394663,22.0,0.15809354837983847,0.16643284463000474,0.030307110399007797,0.968328058719635,180.0,0.0,7.784819320153999
158,0,1.9179004703534785,0.00094894680660218,0.02014681201284252,1.6171517057220697,2.0,-0.9112050739957717,0.0,0.0,0.0,0.1257386346450104,0.9492047593285854,0.0,0.0,25.0,0.09913910739123821,0.1257386346450104,0.0,0.9893194437026978,0.0,1.065658625484919,12.183813730703196
1580,0,1.2115931696033988,0.0011391262523829937,0.01530942622340554,1.6733213904132989,2.0,-0.036124451868866155,0.0,0.0,0.0,0.1285153365557269,0.9430873397434684,0.0,0.0,19.0,0.16056831553578377,0.1285153365557269,0.0,1.008524775505066,0.0,0.5028808283307306,11.314465448809056
1581,0,0.19321939485326262,0.00030228198738768697,0.0029197322102921613,0.13890232143987039,2.0,-0.9352060908374902,0.0,0.0003665915282908827,0.38499082122411027,0.07087332262817644,0.9501165597804033,0.0021077292039990425,0.38499082122411027,52.0,0.08305457606911659,0.07087332262817644,0.14704260230064392,0.9176288843154907,177.0,0.6232976179790753,12.32691244177624
1582,0,0.30604164684251006,0.0007478840998373926,0.0006129035556758605,0.2135495521137277,1.0,-0.7101313994399369,0.0,0.0003114582214038819,0.8753404410920274,0.11420179998815146,0.9808458366193299,0.00187362777069211,0.8753404410920274,62.0,0.08834495954215527,0.11420179998815146,0.1642276644706726,1.3179163932800293,161.0,0.0,22.06885243745254
1583,0,0.22231289244783603,0.0014008500147610903,0.013004917456071416,0.22680696287004626,1.0,-0.06106011252591057,0.0,0.0008355281897820532,0.7892093350258079,0.07403357204753472,0.9448309443809695,0.0020494461059570312,0.7892093350258079,36.0,0.09072555415332317,0.07403357204753472,0.05703749880194664,0.9484158754348755,102.0,0.0,11.547452339223454
1584,0,0.48612601429266955,0.0011890485184267163,0.0035396854068025434,0.37481850555943297,2.0,-0.4425865640722107,1.0,0.0,0.0,0.15117505560906136,0.9763986684386798,0.0,0.0,106.0,0.15055590867996216,0.15117505560906136,0.0,0.9665002226829529,0.0,0.8518189510270027,19.529825006365606
1585,0,0.08927839648712176,5.6696087995078415e-05,0.006537440779612057,0.11219763516877242,1.0,-1.0,0.0,0.00034754868829622865,0.4043135266426282,0.07427593783343081,0.8884722907732658,0.0013192093465477228,0.4043135266426282,20.0,0.033626748248934746,0.07427593783343081,0.03509831428527832,0.8594935536384583,231.0,0.10169440828251898,7.069934466895712
1586,0,1.8128487458240974,0.0004724309837911278,0.03253349591056315,1.543462672563649,1.0,-0.7404386809178867,0.0,0.0,0.0,0.061411775828389706,0.9410748559118742,0.0,0.0,21.0,0.06952262669801712,0.061411775828389706,0.0,1.003778100013733,0.0,0.6735670878128422,11.058513292213252
1587,0,0.254012147231409,0.0004321769520174712,0.01397806075694343,0.40803670562933303,1.0,-0.751695113397241,0.0,0.0006985065992921591,0.4754563836869024,0.21353468471086742,0.9384797530519333,0.002658319193869829,0.4754563836869024,28.0,0.09861427545547485,0.21353468471086742,0.5647678971290588,1.1799089908599854,244.0,0.7349858191323878,10.747187385535543
1588,0,1.0400225529123808,0.0005354380700737238,0.07507126290064035,1.4981369805241123,2.0,-0.0972507869884575,0.0,0.0,0.0,0.06321113658489662,0.9543941570730456,0.0,0.0,63.0,0.04737864155322313,0.06321113658489662,0.0,1.0056965351104736,0.0,0.9909007496450335,13.05458013426809
1589,0,0.7146890100787433,0.00039559861761517823,0.0045568832469827765,1.6960310548044015,1.0,-0.8742441269331621,0.0,0.0,0.0,0.07332454660793139,0.9289192229528968,0.0,0.0,75.0,0.0698742838576436,0.07332454660793139,0.0,0.9490609765052795,0.0,0.695041414441885,9.751332389492184
159,0,0.18311791859678397,0.00010581730748526752,0.0066754169376149215,0.16696378138122125,2.0,-1.0,0.0,0.0006105213542468846,0.9077298649978159,0.10759619899647656,0.9409776134500898,9.865107131190598e-05,0.9077298649978159,62.0,0.06409815326333046,0.10759619899647656,0.09830794483423233,0.8597003221511841,922.0,0.07317521954129488,11.046478384068735
1590,0,1.1968345181891764,0.0006603022338822484,0.001967493781445483,1.6399729726536354,1.0,-0.7584126121228595,0.0,0.0,0.0,0.05619088365871928,0.9409566555854988,0.0,0.0,29.0,0.0917047131806612,0.05619088365871928,0.0,0.9854567646980286,0.0,0.4926125010022526,11.04388849490767
1591,0,1.5833237605821098,0.0007551382295787334,0.011823484595063027,1.6265475344337594,2.0,-0.151322672246301,0.0,0.0,0.0,0.06465667875660906,0.9463933195607926,0.0,0.0,115.0,0.15928960591554642,0.06465667875660906,0.0,1.010326862335205,0.0,0.9777291502064759,11.765807377945105
1592,0,0.08193060704406897,6.286976713454351e-05,0.00623230179627127,0.1518005683198709,1.0,0.0,0.0,0.0002597970305941999,1.1183575989837091,0.05828877697426517,0.9422277523682641,0.00037808140041306615,1.1183575989837091,39.0,0.03989965049549937,0.05828877697426517,0.007389480248093605,1.024534821510315,367.0,0.8487929342384002,11.203505613844225
1593,0,0.19748691572298507,0.0004103249520994723,0.02723491342389744,0.5050015484843872,2.0,-1.0,0.0,0.0006744343554601073,0.20345615355436467,0.3830715381097882,0.23232976586644927,0.005468050949275494,0.20345615355436467,13.0,0.10053010284900665,0.3830715381097882,0.5147124528884888,0.6792786121368408,132.0,0.28494375570005115,0.5010150004258414
1594,0,0.28613236578343687,0.00032188024488277733,0.0026218560495911624,0.14422186454765215,2.0,-0.2987387934964291,0.0,0.00043686822755262256,1.0977307070124398,0.07619342808334455,0.9841321963587064,0.001023598830215633,1.0977307070124398,67.0,0.13326856214553118,0.07619342808334455,0.024192463606595993,0.9832106828689575,158.0,0.0,24.596545689508176
1595,0,1.348255863385245,0.0005942296702414751,0.08226342993774052,2.256743541861079,0.0,-1.0,0.0,0.0,0.0,0.11306005375367323,0.8727936355823114,0.0,0.0,17.0,0.04426569491624832,0.11306005375367323,0.0,1.1514625549316406,0.0,0.7862447677438222,6.394271289239559
1596,0,0.19665345922147162,0.00017952990310732275,0.0014083469798144047,0.14340344748067907,1.0,-0.08966868418290593,0.0,0.0003250662994105369,0.9892235210831001,0.04911162689649723,0.951705842086691,0.0010858200257644057,0.9892235210831001,40.0,0.046743860468268394,0.04911162689649723,0.021722618490457535,0.994743287563324,54.0,0.47891593633678614,12.585956425678184
1597,0,0.2604779618174574,0.00025031756376847625,0.01817606209076834,0.2584228063002871,1.0,-0.9985087980912616,1.0,0.00043324579019099474,0.31255894142780816,0.17143652318230984,0.9844117073490892,0.0021520531736314297,0.31255894142780816,41.0,0.08659183606505394,0.17143652318230984,0.19332411885261536,0.9290578365325928,411.0,0.0,24.847724507725445
1598,0,2.6917192818506686,0.00026825990062206984,0.07713843868312692,1.391584575351526,1.0,-0.42411852421953916,0.0,0.0,0.0,0.05041141688102845,0.9506623466504913,0.0,0.0,49.0,0.04275519773364067,0.05041141688102845,0.0,1.3028284311294556,0.0,1.205551419072717,12.41446023685397
1599,0,0.17935847308786054,0.0007370664388872683,2.9287007766794172e-05,0.186194597015555,2.0,-0.7062592867756315,0.0,0.0004186487931292504,0.947051544397433,0.12827213994747788,0.9485819104342198,0.00041081084054894745,0.947051544397433,48.0,0.21197902038693428,0.12827213994747788,0.03306959941983223,1.1696661710739136,313.0,0.6660717041485983,12.088259174615441
16,0,0.8993206560101181,0.0003848309861496091,0.03015436149329452,1.4664125278110944,1.0,-0.36885593220338986,0.0,0.0,0.0,0.0674249322663509,0.9293682512188282,0.0,0.0,24.0,0.05512797646224499,0.0674249322663509,0.0,1.0153629779815674,0.0,1.0346348377682055,9.793529622808972
160,0,0.2899171977181231,0.000869600975420326,0.027818981216880426,0.46544782148182445,2.0,-0.9906994768455726,1.0,0.0009790335316210985,0.6549414704378762,0.1970018567539019,0.9879695087639017,0.0015408435137942433,0.6549414704378762,31.0,0.11574282869696617,0.1970018567539019,0.3046749234199524,1.0033999681472778,483.0,0.0,28.77448945883884
1600,0,1.013263686013269,0.0010472050635144114,0.003620900454172133,1.6864331302197106,2.0,-0.5742725880551302,0.0,0.0,0.0,0.08235654697216646,0.9290950283022172,0.0,0.0,43.0,0.19087905250489712,0.08235654697216646,0.0,1.0124356746673584,0.0,0.6611466090329036,9.767805867385803
1601,0,0.9603775312698604,0.0001600055693415925,0.0139518002354674,1.3850545060628896,1.0,-0.14315669913939977,0.0,0.0,0.0,0.04243343365138002,0.9401889609619204,0.0,0.0,18.0,0.035513291135430336,0.04243343365138002,0.0,1.0084739923477173,0.0,0.8289675620549287,10.949960089787965
1602,0,0.7052499020891972,0.0004278358246665448,0.0982119435361789,1.3496926416564956,1.0,-0.15304419036820058,0.0,0.0,0.0,0.07003749491870617,0.9366305432897447,0.0,0.0,74.0,0.07272407878190279,0.07003749491870617,0.0,1.0139025449752808,0.0,1.0624030358879732,10.537111757797923
1603,0,1.0036187118532707,0.0005712092970497906,0.006124554474409118,1.5687990524360305,1.0,-0.40616786402663396,0.0,0.0,0.0,0.06264552939123617,0.9509187016355996,0.0,0.0,45.0,0.10014267824590206,0.06264552939123617,0.0,0.9643405079841614,0.0,0.5345724088922679,12.456084392438875
1604,0,1.6247746845510362,0.000740175717510283,0.054662647330147585,1.672061203048072,1.0,-0.3556503761052215,0.0,0.0,0.0,0.09668277035101301,0.9147029598187055,0.0,0.0,29.0,0.08909747935831547,0.09668277035101301,0.0,1.0034784078598022,0.0,0.6840082033214985,8.592835680265875
1605,0,0.17253636808706074,0.00022581814846489578,0.0007220403489175613,0.17149545437395508,1.0,-0.1842739378566899,0.0,0.0,0.0,0.05774841715988315,0.954325640806128,0.0,0.0,21.0,0.0597027912735939,0.05774841715988315,0.0,0.9980700612068176,0.0,0.755146375106181,13.042124986460767
1606,0,0.2120279482389059,0.0008383769309148192,0.014138655442382528,0.2351487831845042,1.0,-0.9995779997186665,0.0,0.0004189463215880096,1.0308432756317842,0.10648491881371293,0.9360373351373065,0.0018063465831801295,1.0308432756317842,32.0,0.1084635453298688,0.10648491881371293,0.06862244009971619,0.9996634721755981,194.0,0.5902760693333146,10.471659298524315
1607,0,0.24106421631875402,0.00021332319010980427,0.010788062148691827,0.583201314264927,2.0,-1.0,0.0,0.0007503784145228565,0.6265320565536437,0.28971676606950963,0.5404291204041192,0.004677958786487579,0.6265320565536437,3.0,0.06685031950473785,0.28971676606950963,0.4709836542606354,1.5305349826812744,94.0,0.2424500244516106,1.6842131728741165
1608,0,1.5840225743115666,0.0007662864518351853,0.05417458756859244,1.4729676972026928,1.0,-1.0,0.0,0.0,0.0,0.09922313609147752,0.950396865181805,0.0,0.0,53.0,0.07608839683234692,0.09922313609147752,0.0,0.9717906713485718,0.0,0.3552763030497819,12.371694786762333
1609,0,0.16508867378718328,0.00032739053131081164,0.009361231532723818,0.1510624214230397,2.0,-0.9905589123867069,0.0,0.00024321609816979617,0.3002574606768903,0.16217547641537836,0.9580494777258225,0.0015279746148735285,0.3002574606768903,18.0,0.12149813771247864,0.16217547641537836,0.12428603321313858,1.2475059032440186,172.0,0.837924833904112,13.762668244140045
161,0,1.6622279201430954,0.00044711222290061414,0.021146654420304768,1.6103093327672418,1.0,-0.38137954468229696,0.0,0.0,0.0,0.07007217547025134,0.9377715051952452,0.0,0.0,41.0,0.04658491536974907,0.07007217547025134,0.0,1.0132203102111816,0.0,0.5622049418410368,10.665622561758237
1610,0,0.184384718584623,0.0005884148995392025,0.005199966475589451,0.18118974628031176,2.0,-1.0,0.0,0.00041479631909169257,0.9458411575487361,0.14343148807727135,0.9817151496738006,0.0006608676048927009,0.9458411575487361,25.0,0.11126734968274832,0.14343148807727135,0.05253123492002487,1.1554683446884155,161.0,0.8710284464024474,22.67065760376169
1611,0,0.08943939285039969,5.683660856448114e-05,0.0038795982203608742,0.24928725607496396,1.0,0.0,0.0,0.00026634210371412337,0.07557037594045818,0.14622016747534217,0.5237427630238563,0.0014159799320623279,0.07557037594045818,34.0,0.04440583661198616,0.14622016747534217,0.03639360889792442,0.789345383644104,238.0,0.25273545946920034,1.5917915379689447
1612,0,0.17032542784859966,0.00019277269893791527,0.00015506331627395978,0.22493703131608758,1.0,-1.0,0.0,0.0003849529311992228,0.2092262685967228,0.1919948635024846,0.5490304913647628,0.00258899899199605,0.2092262685967228,45.0,0.07908417284488678,0.1919948635024846,0.10866601765155792,0.6670854687690735,798.0,0.18128897477347616,1.7338453138073495
1613,0,0.6959727442881745,0.003062950912863016,0.046547864228761685,1.690755475201331,2.0,-0.971547125074096,0.0,0.0,0.0,0.2672175614171886,0.94379270887121,0.0,0.0,12.0,0.14114579930901527,0.2672175614171886,0.0,1.2883498668670654,0.0,0.8358029707085644,11.407413035279802
1614,0,2.507894131849884,0.0006654429016634822,0.013200780511102687,1.7777279452898505,2.0,-0.017813765182186234,0.0,0.0,0.0,0.0701665009392542,0.9550460175029183,0.0,0.0,50.0,0.12477840110659599,0.0701665009392542,0.0,1.0504145622253418,0.0,1.2014828787470784,13.174498374774121
1615,0,0.12557534908778517,0.00015339878154918551,0.00019338864437913703,0.19882015639965722,1.0,-1.0,0.0,0.0002589573268778622,0.222702686525842,0.13784075082923627,0.6767680651432328,0.0024048350751399994,0.222702686525842,8.0,0.06209907680749893,0.13784075082923627,0.08705665171146393,0.9558308124542236,198.0,0.25607664472805697,2.6902551509643624
